#
# Output Filename: power_avg.out
# Generation Time: 3-August-2015_07:36:10 (UTC)
# File Contents:   Average Power Values
#
# EPS Version:     v2.5.36
#
# CFG Template:    v3.19
# EDF Template:    v3.12
# ITL Template:    v3.10
# EVF Template:    v3.1
#
# POR Definition:  CRID issue C4
# EVF (ESOC FD):   DDID appendix-H v2.1
#
# Input Timeline:  BC-SFT2_FM-FUNC_VER-ITL-GEN01A.itl
# Input CFG:       eps.cfg
# Input EDF:       bepi.edf
# MDB version:     SISBCMAS "PFM v5.0 (1, 5, 0)"
# Input EVF:       bepi_events_mpo_sft.evf
#

#Ref_date: 6-October-2022

Elapsed time,Total,ANTENNA_X,ANTENNA_KA,SSMM,BELA,ISA,MERMAG,MERTIS,MGNS,MIXS_SIXS,PHEBUS,SERENA,SIMBIOSYS
000_21:09:53,66.500,0.000,0.000,0.000,13.470,12.870,0.000,11.300,4.500,0.000,6.000,2.400,15.960
000_21:09:54,66.500,0.000,0.000,0.000,13.470,12.870,0.000,11.300,4.500,0.000,6.000,2.400,15.960
000_21:09:55,65.380,0.000,0.000,0.000,13.470,11.750,0.000,11.300,4.500,0.000,6.000,2.400,15.960
000_21:09:56,65.380,0.000,0.000,0.000,13.470,11.750,0.000,11.300,4.500,0.000,6.000,2.400,15.960
000_21:09:57,65.380,0.000,0.000,0.000,13.470,11.750,0.000,11.300,4.500,0.000,6.000,2.400,15.960
000_21:09:58,65.380,0.000,0.000,0.000,13.470,11.750,0.000,11.300,4.500,0.000,6.000,2.400,15.960
000_21:09:59,65.380,0.000,0.000,0.000,13.470,11.750,0.000,11.300,4.500,0.000,6.000,2.400,15.960
000_21:10:00,74.680,0.000,0.000,0.000,22.770,11.750,0.000,11.300,4.500,0.000,6.000,2.400,15.960
000_21:10:01,74.680,0.000,0.000,0.000,22.770,11.750,0.000,11.300,4.500,0.000,6.000,2.400,15.960
000_21:10:02,74.680,0.000,0.000,0.000,22.770,11.750,0.000,11.300,4.500,0.000,6.000,2.400,15.960
000_21:10:03,74.680,0.000,0.000,0.000,22.770,11.750,0.000,11.300,4.500,0.000,6.000,2.400,15.960
000_21:10:04,74.680,0.000,0.000,0.000,22.770,11.750,0.000,11.300,4.500,0.000,6.000,2.400,15.960
000_21:10:05,74.680,0.000,0.000,0.000,22.770,11.750,0.000,11.300,4.500,0.000,6.000,2.400,15.960
000_21:10:06,74.680,0.000,0.000,0.000,22.770,11.750,0.000,11.300,4.500,0.000,6.000,2.400,15.960
000_21:10:07,74.680,0.000,0.000,0.000,22.770,11.750,0.000,11.300,4.500,0.000,6.000,2.400,15.960
000_21:10:08,74.680,0.000,0.000,0.000,22.770,11.750,0.000,11.300,4.500,0.000,6.000,2.400,15.960
000_21:10:09,74.680,0.000,0.000,0.000,22.770,11.750,0.000,11.300,4.500,0.000,6.000,2.400,15.960
000_21:10:10,64.800,0.000,0.000,0.000,22.770,8.070,0.000,5.100,4.500,0.000,6.000,2.400,15.960
000_21:10:11,64.800,0.000,0.000,0.000,22.770,8.070,0.000,5.100,4.500,0.000,6.000,2.400,15.960
000_21:10:12,64.800,0.000,0.000,0.000,22.770,8.070,0.000,5.100,4.500,0.000,6.000,2.400,15.960
000_21:10:13,64.800,0.000,0.000,0.000,22.770,8.070,0.000,5.100,4.500,0.000,6.000,2.400,15.960
000_21:10:14,64.800,0.000,0.000,0.000,22.770,8.070,0.000,5.100,4.500,0.000,6.000,2.400,15.960
000_21:10:15,64.800,0.000,0.000,0.000,22.770,8.070,0.000,5.100,4.500,0.000,6.000,2.400,15.960
000_21:10:16,64.800,0.000,0.000,0.000,22.770,8.070,0.000,5.100,4.500,0.000,6.000,2.400,15.960
000_21:10:17,64.800,0.000,0.000,0.000,22.770,8.070,0.000,5.100,4.500,0.000,6.000,2.400,15.960
000_21:10:18,64.800,0.000,0.000,0.000,22.770,8.070,0.000,5.100,4.500,0.000,6.000,2.400,15.960
000_21:10:19,64.800,0.000,0.000,0.000,22.770,8.070,0.000,5.100,4.500,0.000,6.000,2.400,15.960
000_21:10:20,64.800,0.000,0.000,0.000,22.770,8.070,0.000,5.100,4.500,0.000,6.000,2.400,15.960
000_21:10:21,64.800,0.000,0.000,0.000,22.770,8.070,0.000,5.100,4.500,0.000,6.000,2.400,15.960
000_21:10:22,64.800,0.000,0.000,0.000,22.770,8.070,0.000,5.100,4.500,0.000,6.000,2.400,15.960
000_21:10:23,64.800,0.000,0.000,0.000,22.770,8.070,0.000,5.100,4.500,0.000,6.000,2.400,15.960
000_21:10:24,64.800,0.000,0.000,0.000,22.770,8.070,0.000,5.100,4.500,0.000,6.000,2.400,15.960
000_21:10:25,64.800,0.000,0.000,0.000,22.770,8.070,0.000,5.100,4.500,0.000,6.000,2.400,15.960
000_21:10:26,64.800,0.000,0.000,0.000,22.770,8.070,0.000,5.100,4.500,0.000,6.000,2.400,15.960
000_21:10:27,64.800,0.000,0.000,0.000,22.770,8.070,0.000,5.100,4.500,0.000,6.000,2.400,15.960
000_21:10:28,64.800,0.000,0.000,0.000,22.770,8.070,0.000,5.100,4.500,0.000,6.000,2.400,15.960
000_21:10:29,64.800,0.000,0.000,0.000,22.770,8.070,0.000,5.100,4.500,0.000,6.000,2.400,15.960
000_21:10:30,64.800,0.000,0.000,0.000,22.770,8.070,0.000,5.100,4.500,0.000,6.000,2.400,15.960
000_21:10:31,64.800,0.000,0.000,0.000,22.770,8.070,0.000,5.100,4.500,0.000,6.000,2.400,15.960
000_21:10:32,64.800,0.000,0.000,0.000,22.770,8.070,0.000,5.100,4.500,0.000,6.000,2.400,15.960
000_21:10:33,64.800,0.000,0.000,0.000,22.770,8.070,0.000,5.100,4.500,0.000,6.000,2.400,15.960
000_21:10:34,64.800,0.000,0.000,0.000,22.770,8.070,0.000,5.100,4.500,0.000,6.000,2.400,15.960
000_21:10:35,64.800,0.000,0.000,0.000,22.770,8.070,0.000,5.100,4.500,0.000,6.000,2.400,15.960
000_21:10:36,64.800,0.000,0.000,0.000,22.770,8.070,0.000,5.100,4.500,0.000,6.000,2.400,15.960
000_21:10:37,64.800,0.000,0.000,0.000,22.770,8.070,0.000,5.100,4.500,0.000,6.000,2.400,15.960
000_21:10:38,64.800,0.000,0.000,0.000,22.770,8.070,0.000,5.100,4.500,0.000,6.000,2.400,15.960
000_21:10:39,64.800,0.000,0.000,0.000,22.770,8.070,0.000,5.100,4.500,0.000,6.000,2.400,15.960
000_21:10:40,64.800,0.000,0.000,0.000,22.770,8.070,0.000,5.100,4.500,0.000,6.000,2.400,15.960
000_21:10:41,64.800,0.000,0.000,0.000,22.770,8.070,0.000,5.100,4.500,0.000,6.000,2.400,15.960
000_21:10:42,64.800,0.000,0.000,0.000,22.770,8.070,0.000,5.100,4.500,0.000,6.000,2.400,15.960
000_21:10:43,64.800,0.000,0.000,0.000,22.770,8.070,0.000,5.100,4.500,0.000,6.000,2.400,15.960
000_21:10:44,64.800,0.000,0.000,0.000,22.770,8.070,0.000,5.100,4.500,0.000,6.000,2.400,15.960
000_21:10:45,64.800,0.000,0.000,0.000,22.770,8.070,0.000,5.100,4.500,0.000,6.000,2.400,15.960
000_21:10:46,64.800,0.000,0.000,0.000,22.770,8.070,0.000,5.100,4.500,0.000,6.000,2.400,15.960
000_21:10:47,64.800,0.000,0.000,0.000,22.770,8.070,0.000,5.100,4.500,0.000,6.000,2.400,15.960
000_21:10:48,64.800,0.000,0.000,0.000,22.770,8.070,0.000,5.100,4.500,0.000,6.000,2.400,15.960
000_21:10:49,64.800,0.000,0.000,0.000,22.770,8.070,0.000,5.100,4.500,0.000,6.000,2.400,15.960
000_21:10:50,64.800,0.000,0.000,0.000,22.770,8.070,0.000,5.100,4.500,0.000,6.000,2.400,15.960
000_21:10:51,64.800,0.000,0.000,0.000,22.770,8.070,0.000,5.100,4.500,0.000,6.000,2.400,15.960
000_21:10:52,64.800,0.000,0.000,0.000,22.770,8.070,0.000,5.100,4.500,0.000,6.000,2.400,15.960
000_21:10:53,64.800,0.000,0.000,0.000,22.770,8.070,0.000,5.100,4.500,0.000,6.000,2.400,15.960
000_21:10:54,64.800,0.000,0.000,0.000,22.770,8.070,0.000,5.100,4.500,0.000,6.000,2.400,15.960
000_21:10:55,64.800,0.000,0.000,0.000,22.770,8.070,0.000,5.100,4.500,0.000,6.000,2.400,15.960
000_21:10:56,64.800,0.000,0.000,0.000,22.770,8.070,0.000,5.100,4.500,0.000,6.000,2.400,15.960
000_21:10:57,64.800,0.000,0.000,0.000,22.770,8.070,0.000,5.100,4.500,0.000,6.000,2.400,15.960
000_21:10:58,64.800,0.000,0.000,0.000,22.770,8.070,0.000,5.100,4.500,0.000,6.000,2.400,15.960
000_21:10:59,64.800,0.000,0.000,0.000,22.770,8.070,0.000,5.100,4.500,0.000,6.000,2.400,15.960
000_21:11:00,68.480,0.000,0.000,0.000,22.770,11.750,0.000,5.100,4.500,0.000,6.000,2.400,15.960
000_21:11:01,68.480,0.000,0.000,0.000,22.770,11.750,0.000,5.100,4.500,0.000,6.000,2.400,15.960
000_21:11:02,68.480,0.000,0.000,0.000,22.770,11.750,0.000,5.100,4.500,0.000,6.000,2.400,15.960
000_21:11:03,68.480,0.000,0.000,0.000,22.770,11.750,0.000,5.100,4.500,0.000,6.000,2.400,15.960
000_21:11:04,68.480,0.000,0.000,0.000,22.770,11.750,0.000,5.100,4.500,0.000,6.000,2.400,15.960
000_21:11:05,68.480,0.000,0.000,0.000,22.770,11.750,0.000,5.100,4.500,0.000,6.000,2.400,15.960
000_21:11:06,68.480,0.000,0.000,0.000,22.770,11.750,0.000,5.100,4.500,0.000,6.000,2.400,15.960
000_21:11:07,68.480,0.000,0.000,0.000,22.770,11.750,0.000,5.100,4.500,0.000,6.000,2.400,15.960
000_21:11:08,68.480,0.000,0.000,0.000,22.770,11.750,0.000,5.100,4.500,0.000,6.000,2.400,15.960
000_21:11:09,68.480,0.000,0.000,0.000,22.770,11.750,0.000,5.100,4.500,0.000,6.000,2.400,15.960
000_21:11:10,68.480,0.000,0.000,0.000,22.770,11.750,0.000,5.100,4.500,0.000,6.000,2.400,15.960
000_21:11:11,68.480,0.000,0.000,0.000,22.770,11.750,0.000,5.100,4.500,0.000,6.000,2.400,15.960
000_21:11:12,68.480,0.000,0.000,0.000,22.770,11.750,0.000,5.100,4.500,0.000,6.000,2.400,15.960
000_21:11:13,68.480,0.000,0.000,0.000,22.770,11.750,0.000,5.100,4.500,0.000,6.000,2.400,15.960
000_21:11:14,68.480,0.000,0.000,0.000,22.770,11.750,0.000,5.100,4.500,0.000,6.000,2.400,15.960
000_21:11:15,68.480,0.000,0.000,0.000,22.770,11.750,0.000,5.100,4.500,0.000,6.000,2.400,15.960
000_21:11:16,68.480,0.000,0.000,0.000,22.770,11.750,0.000,5.100,4.500,0.000,6.000,2.400,15.960
000_21:11:17,68.480,0.000,0.000,0.000,22.770,11.750,0.000,5.100,4.500,0.000,6.000,2.400,15.960
000_21:11:18,68.480,0.000,0.000,0.000,22.770,11.750,0.000,5.100,4.500,0.000,6.000,2.400,15.960
000_21:11:19,68.480,0.000,0.000,0.000,22.770,11.750,0.000,5.100,4.500,0.000,6.000,2.400,15.960
000_21:11:20,68.480,0.000,0.000,0.000,22.770,11.750,0.000,5.100,4.500,0.000,6.000,2.400,15.960
000_21:11:21,68.480,0.000,0.000,0.000,22.770,11.750,0.000,5.100,4.500,0.000,6.000,2.400,15.960
000_21:11:22,68.480,0.000,0.000,0.000,22.770,11.750,0.000,5.100,4.500,0.000,6.000,2.400,15.960
000_21:11:23,68.480,0.000,0.000,0.000,22.770,11.750,0.000,5.100,4.500,0.000,6.000,2.400,15.960
000_21:11:24,68.480,0.000,0.000,0.000,22.770,11.750,0.000,5.100,4.500,0.000,6.000,2.400,15.960
000_21:11:25,68.480,0.000,0.000,0.000,22.770,11.750,0.000,5.100,4.500,0.000,6.000,2.400,15.960
000_21:11:26,68.480,0.000,0.000,0.000,22.770,11.750,0.000,5.100,4.500,0.000,6.000,2.400,15.960
000_21:11:27,68.480,0.000,0.000,0.000,22.770,11.750,0.000,5.100,4.500,0.000,6.000,2.400,15.960
000_21:11:28,68.480,0.000,0.000,0.000,22.770,11.750,0.000,5.100,4.500,0.000,6.000,2.400,15.960
000_21:11:29,68.480,0.000,0.000,0.000,22.770,11.750,0.000,5.100,4.500,0.000,6.000,2.400,15.960
000_21:11:30,68.480,0.000,0.000,0.000,22.770,11.750,0.000,5.100,4.500,0.000,6.000,2.400,15.960
000_21:11:31,68.480,0.000,0.000,0.000,22.770,11.750,0.000,5.100,4.500,0.000,6.000,2.400,15.960
000_21:11:32,68.480,0.000,0.000,0.000,22.770,11.750,0.000,5.100,4.500,0.000,6.000,2.400,15.960
000_21:11:33,68.480,0.000,0.000,0.000,22.770,11.750,0.000,5.100,4.500,0.000,6.000,2.400,15.960
000_21:11:34,68.480,0.000,0.000,0.000,22.770,11.750,0.000,5.100,4.500,0.000,6.000,2.400,15.960
000_21:11:35,68.480,0.000,0.000,0.000,22.770,11.750,0.000,5.100,4.500,0.000,6.000,2.400,15.960
000_21:11:36,68.480,0.000,0.000,0.000,22.770,11.750,0.000,5.100,4.500,0.000,6.000,2.400,15.960
000_21:11:37,68.480,0.000,0.000,0.000,22.770,11.750,0.000,5.100,4.500,0.000,6.000,2.400,15.960
000_21:11:38,68.480,0.000,0.000,0.000,22.770,11.750,0.000,5.100,4.500,0.000,6.000,2.400,15.960
000_21:11:39,68.480,0.000,0.000,0.000,22.770,11.750,0.000,5.100,4.500,0.000,6.000,2.400,15.960
000_21:11:40,68.480,0.000,0.000,0.000,22.770,11.750,0.000,5.100,4.500,0.000,6.000,2.400,15.960
000_21:11:41,68.480,0.000,0.000,0.000,22.770,11.750,0.000,5.100,4.500,0.000,6.000,2.400,15.960
000_21:11:42,68.480,0.000,0.000,0.000,22.770,11.750,0.000,5.100,4.500,0.000,6.000,2.400,15.960
000_21:11:43,68.480,0.000,0.000,0.000,22.770,11.750,0.000,5.100,4.500,0.000,6.000,2.400,15.960
000_21:11:44,68.480,0.000,0.000,0.000,22.770,11.750,0.000,5.100,4.500,0.000,6.000,2.400,15.960
000_21:11:45,64.800,0.000,0.000,0.000,22.770,8.070,0.000,5.100,4.500,0.000,6.000,2.400,15.960
000_21:11:46,64.800,0.000,0.000,0.000,22.770,8.070,0.000,5.100,4.500,0.000,6.000,2.400,15.960
000_21:11:47,64.800,0.000,0.000,0.000,22.770,8.070,0.000,5.100,4.500,0.000,6.000,2.400,15.960
000_21:11:48,64.800,0.000,0.000,0.000,22.770,8.070,0.000,5.100,4.500,0.000,6.000,2.400,15.960
000_21:11:49,64.800,0.000,0.000,0.000,22.770,8.070,0.000,5.100,4.500,0.000,6.000,2.400,15.960
000_21:11:50,64.800,0.000,0.000,0.000,22.770,8.070,0.000,5.100,4.500,0.000,6.000,2.400,15.960
000_21:11:51,64.800,0.000,0.000,0.000,22.770,8.070,0.000,5.100,4.500,0.000,6.000,2.400,15.960
000_21:11:52,64.800,0.000,0.000,0.000,22.770,8.070,0.000,5.100,4.500,0.000,6.000,2.400,15.960
000_21:11:53,64.800,0.000,0.000,0.000,22.770,8.070,0.000,5.100,4.500,0.000,6.000,2.400,15.960
000_21:11:54,71.000,0.000,0.000,0.000,22.770,8.070,0.000,11.300,4.500,0.000,6.000,2.400,15.960
000_21:11:55,71.000,0.000,0.000,0.000,22.770,8.070,0.000,11.300,4.500,0.000,6.000,2.400,15.960
000_21:11:56,71.000,0.000,0.000,0.000,22.770,8.070,0.000,11.300,4.500,0.000,6.000,2.400,15.960
000_21:11:57,71.000,0.000,0.000,0.000,22.770,8.070,0.000,11.300,4.500,0.000,6.000,2.400,15.960
000_21:11:58,71.000,0.000,0.000,0.000,22.770,8.070,0.000,11.300,4.500,0.000,6.000,2.400,15.960
000_21:11:59,71.000,0.000,0.000,0.000,22.770,8.070,0.000,11.300,4.500,0.000,6.000,2.400,15.960
000_21:12:00,80.100,0.000,0.000,0.000,22.770,8.070,0.000,11.300,4.500,0.000,6.000,11.500,15.960
000_21:12:01,80.100,0.000,0.000,0.000,22.770,8.070,0.000,11.300,4.500,0.000,6.000,11.500,15.960
000_21:12:02,80.100,0.000,0.000,0.000,22.770,8.070,0.000,11.300,4.500,0.000,6.000,11.500,15.960
000_21:12:03,80.100,0.000,0.000,0.000,22.770,8.070,0.000,11.300,4.500,0.000,6.000,11.500,15.960
000_21:12:04,80.100,0.000,0.000,0.000,22.770,8.070,0.000,11.300,4.500,0.000,6.000,11.500,15.960
000_21:12:05,80.100,0.000,0.000,0.000,22.770,8.070,0.000,11.300,4.500,0.000,6.000,11.500,15.960
000_21:12:06,80.100,0.000,0.000,0.000,22.770,8.070,0.000,11.300,4.500,0.000,6.000,11.500,15.960
000_21:12:07,80.100,0.000,0.000,0.000,22.770,8.070,0.000,11.300,4.500,0.000,6.000,11.500,15.960
000_21:12:08,80.100,0.000,0.000,0.000,22.770,8.070,0.000,11.300,4.500,0.000,6.000,11.500,15.960
000_21:12:09,80.100,0.000,0.000,0.000,22.770,8.070,0.000,11.300,4.500,0.000,6.000,11.500,15.960
000_21:12:10,80.100,0.000,0.000,0.000,22.770,8.070,0.000,11.300,4.500,0.000,6.000,11.500,15.960
000_21:12:11,80.100,0.000,0.000,0.000,22.770,8.070,0.000,11.300,4.500,0.000,6.000,11.500,15.960
000_21:12:12,80.100,0.000,0.000,0.000,22.770,8.070,0.000,11.300,4.500,0.000,6.000,11.500,15.960
000_21:12:13,80.100,0.000,0.000,0.000,22.770,8.070,0.000,11.300,4.500,0.000,6.000,11.500,15.960
000_21:12:14,80.100,0.000,0.000,0.000,22.770,8.070,0.000,11.300,4.500,0.000,6.000,11.500,15.960
000_21:12:15,80.100,0.000,0.000,0.000,22.770,8.070,0.000,11.300,4.500,0.000,6.000,11.500,15.960
000_21:12:16,80.100,0.000,0.000,0.000,22.770,8.070,0.000,11.300,4.500,0.000,6.000,11.500,15.960
000_21:12:17,80.100,0.000,0.000,0.000,22.770,8.070,0.000,11.300,4.500,0.000,6.000,11.500,15.960
000_21:12:18,80.100,0.000,0.000,0.000,22.770,8.070,0.000,11.300,4.500,0.000,6.000,11.500,15.960
000_21:12:19,80.100,0.000,0.000,0.000,22.770,8.070,0.000,11.300,4.500,0.000,6.000,11.500,15.960
000_21:12:20,80.100,0.000,0.000,0.000,22.770,8.070,0.000,11.300,4.500,0.000,6.000,11.500,15.960
000_21:12:21,80.100,0.000,0.000,0.000,22.770,8.070,0.000,11.300,4.500,0.000,6.000,11.500,15.960
000_21:12:22,80.100,0.000,0.000,0.000,22.770,8.070,0.000,11.300,4.500,0.000,6.000,11.500,15.960
000_21:12:23,80.100,0.000,0.000,0.000,22.770,8.070,0.000,11.300,4.500,0.000,6.000,11.500,15.960
000_21:12:24,80.100,0.000,0.000,0.000,22.770,8.070,0.000,11.300,4.500,0.000,6.000,11.500,15.960
000_21:12:25,80.100,0.000,0.000,0.000,22.770,8.070,0.000,11.300,4.500,0.000,6.000,11.500,15.960
000_21:12:26,80.100,0.000,0.000,0.000,22.770,8.070,0.000,11.300,4.500,0.000,6.000,11.500,15.960
000_21:12:27,80.100,0.000,0.000,0.000,22.770,8.070,0.000,11.300,4.500,0.000,6.000,11.500,15.960
000_21:12:28,80.100,0.000,0.000,0.000,22.770,8.070,0.000,11.300,4.500,0.000,6.000,11.500,15.960
000_21:12:29,80.100,0.000,0.000,0.000,22.770,8.070,0.000,11.300,4.500,0.000,6.000,11.500,15.960
000_21:12:30,81.060,0.000,0.000,0.000,22.770,11.750,0.000,11.300,4.500,0.000,6.000,11.500,13.240
000_21:12:31,81.060,0.000,0.000,0.000,22.770,11.750,0.000,11.300,4.500,0.000,6.000,11.500,13.240
000_21:12:32,81.060,0.000,0.000,0.000,22.770,11.750,0.000,11.300,4.500,0.000,6.000,11.500,13.240
000_21:12:33,81.060,0.000,0.000,0.000,22.770,11.750,0.000,11.300,4.500,0.000,6.000,11.500,13.240
000_21:12:34,81.060,0.000,0.000,0.000,22.770,11.750,0.000,11.300,4.500,0.000,6.000,11.500,13.240
000_21:12:35,81.060,0.000,0.000,0.000,22.770,11.750,0.000,11.300,4.500,0.000,6.000,11.500,13.240
000_21:12:36,81.060,0.000,0.000,0.000,22.770,11.750,0.000,11.300,4.500,0.000,6.000,11.500,13.240
000_21:12:37,81.060,0.000,0.000,0.000,22.770,11.750,0.000,11.300,4.500,0.000,6.000,11.500,13.240
000_21:12:38,81.060,0.000,0.000,0.000,22.770,11.750,0.000,11.300,4.500,0.000,6.000,11.500,13.240
000_21:12:39,81.060,0.000,0.000,0.000,22.770,11.750,0.000,11.300,4.500,0.000,6.000,11.500,13.240
000_21:12:40,81.060,0.000,0.000,0.000,22.770,11.750,0.000,11.300,4.500,0.000,6.000,11.500,13.240
000_21:12:41,81.060,0.000,0.000,0.000,22.770,11.750,0.000,11.300,4.500,0.000,6.000,11.500,13.240
000_21:12:42,81.060,0.000,0.000,0.000,22.770,11.750,0.000,11.300,4.500,0.000,6.000,11.500,13.240
000_21:12:43,81.060,0.000,0.000,0.000,22.770,11.750,0.000,11.300,4.500,0.000,6.000,11.500,13.240
000_21:12:44,81.060,0.000,0.000,0.000,22.770,11.750,0.000,11.300,4.500,0.000,6.000,11.500,13.240
000_21:12:45,82.180,0.000,0.000,0.000,22.770,12.870,0.000,11.300,4.500,0.000,6.000,11.500,13.240
000_21:12:46,82.180,0.000,0.000,0.000,22.770,12.870,0.000,11.300,4.500,0.000,6.000,11.500,13.240
000_21:12:47,82.180,0.000,0.000,0.000,22.770,12.870,0.000,11.300,4.500,0.000,6.000,11.500,13.240
000_21:12:48,82.180,0.000,0.000,0.000,22.770,12.870,0.000,11.300,4.500,0.000,6.000,11.500,13.240
000_21:12:49,82.180,0.000,0.000,0.000,22.770,12.870,0.000,11.300,4.500,0.000,6.000,11.500,13.240
000_21:12:50,82.180,0.000,0.000,0.000,22.770,12.870,0.000,11.300,4.500,0.000,6.000,11.500,13.240
000_21:12:51,82.180,0.000,0.000,0.000,22.770,12.870,0.000,11.300,4.500,0.000,6.000,11.500,13.240
000_21:12:52,82.180,0.000,0.000,0.000,22.770,12.870,0.000,11.300,4.500,0.000,6.000,11.500,13.240
000_21:12:53,82.180,0.000,0.000,0.000,22.770,12.870,0.000,11.300,4.500,0.000,6.000,11.500,13.240
000_21:12:54,89.780,0.000,0.000,0.000,22.770,12.870,0.000,18.900,4.500,0.000,6.000,11.500,13.240
000_21:12:55,89.780,0.000,0.000,0.000,22.770,12.870,0.000,18.900,4.500,0.000,6.000,11.500,13.240
000_21:12:56,89.780,0.000,0.000,0.000,22.770,12.870,0.000,18.900,4.500,0.000,6.000,11.500,13.240
000_21:12:57,89.780,0.000,0.000,0.000,22.770,12.870,0.000,18.900,4.500,0.000,6.000,11.500,13.240
000_21:12:58,89.780,0.000,0.000,0.000,22.770,12.870,0.000,18.900,4.500,0.000,6.000,11.500,13.240
000_21:12:59,89.780,0.000,0.000,0.000,22.770,12.870,0.000,18.900,4.500,0.000,6.000,11.500,13.240
000_21:13:00,89.780,0.000,0.000,0.000,22.770,12.870,0.000,18.900,4.500,0.000,6.000,11.500,13.240
000_21:13:01,89.780,0.000,0.000,0.000,22.770,12.870,0.000,18.900,4.500,0.000,6.000,11.500,13.240
000_21:13:02,89.780,0.000,0.000,0.000,22.770,12.870,0.000,18.900,4.500,0.000,6.000,11.500,13.240
000_21:13:03,89.780,0.000,0.000,0.000,22.770,12.870,0.000,18.900,4.500,0.000,6.000,11.500,13.240
000_21:13:04,89.780,0.000,0.000,0.000,22.770,12.870,0.000,18.900,4.500,0.000,6.000,11.500,13.240
000_21:13:05,89.780,0.000,0.000,0.000,22.770,12.870,0.000,18.900,4.500,0.000,6.000,11.500,13.240
000_21:13:06,89.780,0.000,0.000,0.000,22.770,12.870,0.000,18.900,4.500,0.000,6.000,11.500,13.240
000_21:13:07,89.780,0.000,0.000,0.000,22.770,12.870,0.000,18.900,4.500,0.000,6.000,11.500,13.240
000_21:13:08,89.780,0.000,0.000,0.000,22.770,12.870,0.000,18.900,4.500,0.000,6.000,11.500,13.240
000_21:13:09,89.780,0.000,0.000,0.000,22.770,12.870,0.000,18.900,4.500,0.000,6.000,11.500,13.240
000_21:13:10,89.780,0.000,0.000,0.000,22.770,12.870,0.000,18.900,4.500,0.000,6.000,11.500,13.240
000_21:13:11,89.780,0.000,0.000,0.000,22.770,12.870,0.000,18.900,4.500,0.000,6.000,11.500,13.240
000_21:13:12,89.780,0.000,0.000,0.000,22.770,12.870,0.000,18.900,4.500,0.000,6.000,11.500,13.240
000_21:13:13,89.780,0.000,0.000,0.000,22.770,12.870,0.000,18.900,4.500,0.000,6.000,11.500,13.240
000_21:13:14,89.780,0.000,0.000,0.000,22.770,12.870,0.000,18.900,4.500,0.000,6.000,11.500,13.240
000_21:13:15,89.780,0.000,0.000,0.000,22.770,12.870,0.000,18.900,4.500,0.000,6.000,11.500,13.240
000_21:13:16,89.780,0.000,0.000,0.000,22.770,12.870,0.000,18.900,4.500,0.000,6.000,11.500,13.240
000_21:13:17,89.780,0.000,0.000,0.000,22.770,12.870,0.000,18.900,4.500,0.000,6.000,11.500,13.240
000_21:13:18,89.780,0.000,0.000,0.000,22.770,12.870,0.000,18.900,4.500,0.000,6.000,11.500,13.240
000_21:13:19,89.780,0.000,0.000,0.000,22.770,12.870,0.000,18.900,4.500,0.000,6.000,11.500,13.240
000_21:13:20,89.780,0.000,0.000,0.000,22.770,12.870,0.000,18.900,4.500,0.000,6.000,11.500,13.240
000_21:13:21,89.780,0.000,0.000,0.000,22.770,12.870,0.000,18.900,4.500,0.000,6.000,11.500,13.240
000_21:13:22,89.780,0.000,0.000,0.000,22.770,12.870,0.000,18.900,4.500,0.000,6.000,11.500,13.240
000_21:13:23,89.780,0.000,0.000,0.000,22.770,12.870,0.000,18.900,4.500,0.000,6.000,11.500,13.240
000_21:13:24,89.780,0.000,0.000,0.000,22.770,12.870,0.000,18.900,4.500,0.000,6.000,11.500,13.240
000_21:13:25,89.780,0.000,0.000,0.000,22.770,12.870,0.000,18.900,4.500,0.000,6.000,11.500,13.240
000_21:13:26,89.780,0.000,0.000,0.000,22.770,12.870,0.000,18.900,4.500,0.000,6.000,11.500,13.240
000_21:13:27,89.780,0.000,0.000,0.000,22.770,12.870,0.000,18.900,4.500,0.000,6.000,11.500,13.240
000_21:13:28,89.780,0.000,0.000,0.000,22.770,12.870,0.000,18.900,4.500,0.000,6.000,11.500,13.240
000_21:13:29,89.780,0.000,0.000,0.000,22.770,12.870,0.000,18.900,4.500,0.000,6.000,11.500,13.240
000_21:13:30,89.780,0.000,0.000,0.000,22.770,12.870,0.000,18.900,4.500,0.000,6.000,11.500,13.240
000_21:13:31,89.780,0.000,0.000,0.000,22.770,12.870,0.000,18.900,4.500,0.000,6.000,11.500,13.240
000_21:13:32,89.780,0.000,0.000,0.000,22.770,12.870,0.000,18.900,4.500,0.000,6.000,11.500,13.240
000_21:13:33,89.780,0.000,0.000,0.000,22.770,12.870,0.000,18.900,4.500,0.000,6.000,11.500,13.240
000_21:13:34,89.780,0.000,0.000,0.000,22.770,12.870,0.000,18.900,4.500,0.000,6.000,11.500,13.240
000_21:13:35,89.780,0.000,0.000,0.000,22.770,12.870,0.000,18.900,4.500,0.000,6.000,11.500,13.240
000_21:13:36,89.780,0.000,0.000,0.000,22.770,12.870,0.000,18.900,4.500,0.000,6.000,11.500,13.240
000_21:13:37,89.780,0.000,0.000,0.000,22.770,12.870,0.000,18.900,4.500,0.000,6.000,11.500,13.240
000_21:13:38,89.780,0.000,0.000,0.000,22.770,12.870,0.000,18.900,4.500,0.000,6.000,11.500,13.240
